date,Id_user,Id_perc,label,longitudeStart,latitudeStart,latitudeEnd,longitudeEnd,TimeStart,TimeEnd,StartDay,EndDay,StartHour,EndHour,distanceTotal,time_total,n777,npoints,vel_avg,vel_max,altitudeAvg,altitudeMax,vcr,sr,hcr,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
5/2/2007,21,20070502013107.plt,walk,116.9680667,28.09458333,28.09691667,116.9679333,5/2/2007 1:32,5/2/2007 2:40,Wednesday,Wednesday,1,2,3893.972878,4090,0,81,0.952071608,113.2963067,75.19753086,150,0.014894814,0.013353971,0.011299514,"Beijing,China",29.1,12.1,21.9,27.5,12.1,21.5,3.9,35.79,0,NA,0,NA,NA,NA,NA,21.6,NA,1005.9,25,13.3,NA,NA,0,NA,2007-05-02T05:14:27,2007-05-02T19:09:11,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
5/2/2007,21,20070502013107.plt,walk,117.0445333,28.04528333,28.04628333,117.0466167,5/2/2007 3:12,5/2/2007 3:33,Wednesday,Wednesday,3,3,468.240774,1255,0,21,0.373100218,10.1028859,83.38095238,96,0.027763494,0.027763494,0.034170454,"Beijing,China",29.1,12.1,21.9,27.5,12.1,21.5,3.9,35.79,0,NA,0,NA,NA,NA,NA,21.6,NA,1005.9,25,13.3,NA,NA,0,NA,2007-05-02T05:14:27,2007-05-02T19:09:11,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
5/2/2007,21,20070502013107.plt,car,116.9679,28.09703333,28.04541667,117.0445333,5/2/2007 2:41,5/2/2007 3:10,Wednesday,Wednesday,2,3,16857.16944,1717,0,97,9.817803986,21.22034921,81.08247423,107,0.001720336,0.000355932,0.003559316,"Beijing,China",29.1,12.1,21.9,27.5,12.1,21.5,3.9,35.79,0,NA,0,NA,NA,NA,NA,21.6,NA,1005.9,25,13.3,NA,NA,0,NA,2007-05-02T05:14:27,2007-05-02T19:09:11,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
5/3/2007,21,20070503235021.plt,walk,117.99585,29.46928333,29.46598333,117.9986833,5/3/2007 23:50,5/4/2007 3:47,Thursday,Friday,23,3,11615.27072,14233,0,474,0.816080286,2.636832376,359.1983122,474,0.013947157,0.010761695,0.017821367,"Beijing,China",32.1,17.1,25.2,29.8,17.1,24.6,2.5,27.33,0,NA,0,NA,NA,NA,NA,28.8,NA,1006.9,9.2,14.7,NA,NA,0,NA,2007-05-03T05:13:13,2007-05-03T19:10:11,0.51,Clear,Clear conditions throughout the day.,clear-day,54511099999
5/4/2007,86,20070504014511.plt,walk,116.41815,39.99088333,39.99126667,116.4180833,5/4/2007 1:45,5/4/2007 2:49,Friday,Friday,1,2,1927.33765,3868,0,71,0.498277572,32.6795252,66.14084507,126,0.022310569,0.010895859,0.02334827,"Beijing,China",30.2,15.2,23.3,28.4,15.2,23,4.4,31.37,0,NA,0,NA,NA,NA,NA,25.2,NA,1003.4,21.3,14.2,NA,NA,0,NA,2007-05-04T05:12:01,2007-05-04T19:11:11,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
5/5/2007,86,20070505015841.plt,car,116.3574833,39.95568333,39.88186667,116.2674,5/5/2007 1:58,5/5/2007 2:39,Saturday,Saturday,1,2,17485.4876,2467,0,71,7.087753385,16.99647737,53.30985915,105,0.002401992,0.000285951,0.001429757,"Beijing,China",27.6,17.1,23,26.4,17.1,22.8,0.3,23.3,0,NA,0,NA,NA,NA,NA,32.4,NA,1008.3,7.9,15,NA,NA,0,NA,2007-05-05T05:10:50,2007-05-05T19:12:11,0.54,Clear,Clear conditions throughout the day.,wind,54511099999
5/7/2007,86,20070507024035.plt,car,116.3550667,39.95633333,40.04335,116.4106333,5/7/2007 2:40,5/7/2007 3:10,Monday,Monday,2,3,14616.85574,1784,0,46,8.193304785,16.4403745,56.04347826,83,0.002326082,0,0.001505112,"Beijing,China",33.1,18.1,25.8,30.6,18.1,25,1.2,23.97,0,NA,0,NA,NA,NA,NA,25.2,NA,1002.4,22.1,10.7,NA,NA,0,NA,2007-05-07T05:08:31,2007-05-07T19:14:10,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
5/9/2007,58,20070509144828.plt,taxi,116.3194667,39.98473333,40.00575,116.2768333,5/9/2007 14:48,5/9/2007 15:00,Wednesday,Wednesday,14,15,5695.60947,695,0,26,8.195121539,20.37511818,45.76923077,52,0.002106886,0.000351148,0.002809181,"Beijing,China",25.1,12.1,18.9,25.1,12.1,19,2.7,39.67,0,NA,0,NA,NA,NA,NA,21.6,NA,1016.7,16.3,14.8,NA,NA,0,NA,2007-05-09T05:06:18,2007-05-09T19:16:08,0.72,Clear,Clear conditions throughout the day.,clear-day,54511099999
5/9/2007,115,20070509102701.plt,car,116.3315167,39.97596667,39.91273333,116.6124167,5/9/2007 10:27,5/9/2007 11:43,Wednesday,Wednesday,10,11,32441.76262,4611,0,68,7.035732514,18.56891988,43.33823529,74,0.00117133,0.000123298,0.000801436,"Beijing,China",25.1,12.1,18.9,25.1,12.1,19,2.7,39.67,0,NA,0,NA,NA,NA,NA,21.6,NA,1016.7,16.3,14.8,NA,NA,0,NA,2007-05-09T05:06:18,2007-05-09T19:16:08,0.72,Clear,Clear conditions throughout the day.,clear-day,54511099999
5/10/2007,115,20070510010044.plt,car,116.4478167,40.01531667,39.97603333,116.3317333,5/10/2007 1:00,5/10/2007 1:57,Thursday,Thursday,1,1,17286.38985,3394,0,59,5.093220346,21.58639527,56.81355932,138,0.001793318,0.000231396,0.001446224,"Beijing,China",27.1,13.4,20.7,26.3,13.4,20.7,6.8,42.29,0,NA,0,NA,NA,NA,NA,21.6,NA,1013.2,23.8,11.7,NA,NA,0,NA,2007-05-10T05:05:13,2007-05-10T19:17:06,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
5/11/2007,115,20070511103309.plt,car,116.4396667,39.9849,39.90513333,116.4678167,5/11/2007 10:33,5/11/2007 12:05,Friday,Friday,10,12,11917.15382,5526,0,87,2.156560589,14.52856497,42.59770115,55,0.005286497,0.001510428,0.001342602,"Beijing,China",25.2,15.1,19.9,25.2,15.1,19.9,13.8,72.83,1.3,NA,8.33,NA,NA,NA,NA,21.6,NA,1008.9,43.8,7.2,NA,NA,0,NA,2007-05-11T05:04:10,2007-05-11T19:18:04,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,54511099999
5/13/2007,58,20070513022742.plt,car,116.2771167,40.00665,40.05353333,116.4001667,5/13/2007 2:27,5/13/2007 3:33,Sunday,Sunday,2,3,22150.06883,3933,0,103,5.631850707,18.30256964,53.46601942,88,0.003024821,0.000812639,0.00185101,"Beijing,China",34.1,14.1,24,31.5,14.1,23.2,-0.3,23.9,0,NA,0,NA,NA,NA,NA,32.4,NA,1003.6,15.8,13.1,NA,NA,0,NA,2007-05-13T05:02:09,2007-05-13T19:20:00,0.93,Clear,Clear conditions throughout the day.,wind,54511099999
5/13/2007,115,20070513012545.plt,car,116.5847667,39.90845,40.07141667,116.3194333,5/13/2007 1:25,5/13/2007 2:01,Sunday,Sunday,1,2,33065.2179,2157,0,29,15.32926189,22.96228747,39.93103448,46,0.000604865,9.07E-05,0.000302433,"Beijing,China",34.1,14.1,24,31.5,14.1,23.2,-0.3,23.9,0,NA,0,NA,NA,NA,NA,32.4,NA,1003.6,15.8,13.1,NA,NA,0,NA,2007-05-13T05:02:09,2007-05-13T19:20:00,0.93,Clear,Clear conditions throughout the day.,wind,54511099999
5/13/2007,58,20070513232653.plt,car,116.2819,40.00733333,40.09335,116.4831667,5/13/2007 23:26,5/14/2007 0:03,Sunday,Monday,23,0,24987.33967,2172,0,30,11.50430003,21.85224731,47.66666667,86,0.000440223,8.00E-05,0.000520263,"Beijing,China",34.1,14.1,24,31.5,14.1,23.2,-0.3,23.9,0,NA,0,NA,NA,NA,NA,32.4,NA,1003.6,15.8,13.1,NA,NA,0,NA,2007-05-13T05:02:09,2007-05-13T19:20:00,0.93,Clear,Clear conditions throughout the day.,wind,54511099999
5/13/2007,115,20070513083506.plt,car,116.3181333,40.07375,39.91035,116.5885667,5/13/2007 8:35,5/13/2007 9:24,Sunday,Sunday,8,9,38924.59215,2991,0,87,13.01390577,24.27235675,44.34482759,62,0.001079009,5.14E-05,0.000590886,"Beijing,China",34.1,14.1,24,31.5,14.1,23.2,-0.3,23.9,0,NA,0,NA,NA,NA,NA,32.4,NA,1003.6,15.8,13.1,NA,NA,0,NA,2007-05-13T05:02:09,2007-05-13T19:20:00,0.93,Clear,Clear conditions throughout the day.,wind,54511099999
5/14/2007,115,20070514113050.plt,car,116.3275667,39.97136667,39.88335,116.4668333,5/14/2007 11:30,5/14/2007 12:43,Monday,Monday,11,12,45014.77114,4369,0,69,10.30322068,19.64965959,37.85507246,67,0.000666448,6.66E-05,0.000821952,"Beijing,China",32.4,14.7,24.2,30.1,14.7,23.5,1.1,23.87,0,NA,0,NA,NA,NA,NA,28.8,NA,1007.4,15.4,14.6,NA,NA,0,NA,2007-05-14T05:01:10,2007-05-14T19:20:57,0.97,Clear,Clear conditions throughout the day.,clear-day,54511099999
5/14/2007,115,20070514004518.plt,car,116.5998667,39.9114,39.97596667,116.3316167,5/14/2007 0:45,5/14/2007 2:07,Monday,Monday,0,2,38440.88359,4924,0,125,7.806840697,20.4920059,45.336,73,0.001482796,0.00013007,0.000988531,"Beijing,China",32.4,14.7,24.2,30.1,14.7,23.5,1.1,23.87,0,NA,0,NA,NA,NA,NA,28.8,NA,1007.4,15.4,14.6,NA,NA,0,NA,2007-05-14T05:01:10,2007-05-14T19:20:57,0.97,Clear,Clear conditions throughout the day.,clear-day,54511099999
5/15/2007,115,20070515103907.plt,car,116.3305833,39.97545,39.91275,116.6124667,5/15/2007 10:39,5/15/2007 11:37,Tuesday,Tuesday,10,11,33244.717,3527,0,61,9.425777432,20.36707088,39.16393443,62,0.001082879,3.01E-05,0.000601599,"Beijing,China",25.4,16.6,20.8,25.4,16.6,20.9,6.7,40.85,0,NA,0,NA,NA,NA,NA,28.8,NA,1001.7,34.2,12.7,NA,NA,0,NA,2007-05-15T05:00:13,2007-05-15T19:21:54,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
5/15/2007,58,20070515134141.plt,taxi,116.3309,39.97546667,40.00571667,116.2770333,5/15/2007 13:41,5/15/2007 14:01,Tuesday,Tuesday,13,14,7884.2544,1210,0,37,6.515912727,15.7860221,56.21621622,94,0.002409866,0.00050734,0.002409866,"Beijing,China",25.4,16.6,20.8,25.4,16.6,20.9,6.7,40.85,0,NA,0,NA,NA,NA,NA,28.8,NA,1001.7,34.2,12.7,NA,NA,0,NA,2007-05-15T05:00:13,2007-05-15T19:21:54,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
5/15/2007,58,20070515004624.plt,walk,116.2770167,40.00385,39.9972,116.2793333,5/15/2007 0:46,5/15/2007 0:56,Tuesday,Tuesday,0,0,1061.383524,627,0,22,1.692796689,55.61744425,36.95454545,44,0.012248165,0.001884333,0.008479499,"Beijing,China",25.4,16.6,20.8,25.4,16.6,20.9,6.7,40.85,0,NA,0,NA,NA,NA,NA,28.8,NA,1001.7,34.2,12.7,NA,NA,0,NA,2007-05-15T05:00:13,2007-05-15T19:21:54,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
5/15/2007,115,20070515002650.plt,car,116.5952,39.91146667,39.97608333,116.3316667,5/15/2007 0:26,5/15/2007 1:43,Tuesday,Tuesday,0,1,38104.3286,4605,0,106,8.274555613,22.31091245,45.04716981,79,0.001495893,0.000183706,0.000918531,"Beijing,China",25.4,16.6,20.8,25.4,16.6,20.9,6.7,40.85,0,NA,0,NA,NA,NA,NA,28.8,NA,1001.7,34.2,12.7,NA,NA,0,NA,2007-05-15T05:00:13,2007-05-15T19:21:54,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
5/16/2007,58,20070516013127.plt,walk,116.33015,39.97736667,39.97738333,116.33195,5/16/2007 1:31,5/16/2007 1:33,Wednesday,Wednesday,1,1,349.7408311,98,0,7,3.568783991,7.554709321,68.57142857,82,0.01143704,0,0.017155561,"Beijing,China",30.1,20.1,24.7,28.2,20.1,24.1,1.7,25.7,0,NA,0,NA,NA,NA,NA,36,NA,999.8,20.8,14.8,NA,NA,0,NA,2007-05-16T04:59:17,2007-05-16T19:22:50,1,Partially cloudy,Partly cloudy throughout the day.,wind,54511099999
5/16/2007,115,20070516003837.plt,car,116.605,39.9118,39.97635,116.3317167,5/16/2007 0:38,5/16/2007 1:50,Wednesday,Wednesday,0,1,38881.68955,4302,0,136,9.038049639,24.38948003,45.29411765,87,0.001646019,5.14E-05,0.000874448,"Beijing,China",30.1,20.1,24.7,28.2,20.1,24.1,1.7,25.7,0,NA,0,NA,NA,NA,NA,36,NA,999.8,20.8,14.8,NA,NA,0,NA,2007-05-16T04:59:17,2007-05-16T19:22:50,1,Partially cloudy,Partly cloudy throughout the day.,wind,54511099999
5/17/2007,115,20070517122206.plt,car,116.3276833,39.97516667,39.91268333,116.6125,5/17/2007 12:22,5/17/2007 13:08,Thursday,Thursday,12,13,31635.89599,2778,0,42,11.38801151,17.4080342,38.95238095,62,0.000758632,6.32E-05,0.000821851,"Beijing,China",26.1,18.1,22.2,26.1,18.1,22.2,1.6,26.33,0,NA,0,NA,NA,NA,72,50.4,NA,1000.6,15.8,15.8,NA,NA,0,NA,2007-05-17T04:58:23,2007-05-17T19:23:46,0,Clear,Clear conditions throughout the day.,wind,54511099999
5/18/2007,115,20070518001312.plt,car,116.60665,39.91198333,39.976,116.33165,5/18/2007 0:13,5/18/2007 1:26,Friday,Friday,0,1,38973.43618,4411,0,107,8.835510356,63.25082724,41.07476636,77,0.001436876,0.000230927,0.001051999,"Beijing,China",26.2,15.1,21.2,26.2,15.1,21.3,-3.2,21.43,0,NA,0,NA,NA,NA,NA,25.2,NA,1009,5,16.7,NA,NA,0,NA,2007-05-18T04:57:31,2007-05-18T19:24:41,0.02,Clear,Clear conditions throughout the day.,clear-day,54511099999
5/18/2007,115,20070518082436.plt,car,116.3274167,39.97878333,39.99348333,116.3281,5/18/2007 8:24,5/18/2007 9:49,Friday,Friday,8,9,2115.487933,5113,0,28,0.413746906,9.338452561,58.5,100,0.00898138,0.003781633,0.004254338,"Beijing,China",26.2,15.1,21.2,26.2,15.1,21.3,-3.2,21.43,0,NA,0,NA,NA,NA,NA,25.2,NA,1009,5,16.7,NA,NA,0,NA,2007-05-18T04:57:31,2007-05-18T19:24:41,0.02,Clear,Clear conditions throughout the day.,clear-day,54511099999
5/18/2007,163,20070518152931.plt,bike,116.33045,39.9753,39.96635,116.3449,5/18/2007 15:29,5/18/2007 15:47,Friday,Friday,15,15,2493.235417,1091,0,43,2.28527536,4.124601545,52.3255814,77,0.004411938,0.001203256,0.008021705,"Beijing,China",26.2,15.1,21.2,26.2,15.1,21.3,-3.2,21.43,0,NA,0,NA,NA,NA,NA,25.2,NA,1009,5,16.7,NA,NA,0,NA,2007-05-18T04:57:31,2007-05-18T19:24:41,0.02,Clear,Clear conditions throughout the day.,clear-day,54511099999
5/19/2007,58,20070519085818.plt,car,116.2773667,39.90028333,39.93685,116.3224167,5/19/2007 12:13,5/19/2007 12:31,Saturday,Saturday,12,12,8932.488974,1087,0,29,8.217561153,16.19666675,58.96551724,78,0.002127067,0.000447804,0.002462919,"Beijing,China",29.1,13.2,22.7,27.4,13.2,22.3,-0.5,23.19,0,NA,0,NA,NA,NA,NA,18,NA,1007.7,15,15.6,NA,NA,0,NA,2007-05-19T04:56:40,2007-05-19T19:25:36,0.05,Clear,Clear conditions throughout the day.,clear-day,54511099999
5/19/2007,58,20070519085818.plt,walk,116.3287667,39.9756,39.97533333,116.3262167,5/19/2007 8:58,5/19/2007 9:01,Saturday,Saturday,8,9,256.2902478,198,0,5,1.294395191,2.489667759,63.2,82,0.011705479,0.003901826,0.011705479,"Beijing,China",29.1,13.2,22.7,27.4,13.2,22.3,-0.5,23.19,0,NA,0,NA,NA,NA,NA,18,NA,1007.7,15,15.6,NA,NA,0,NA,2007-05-19T04:56:40,2007-05-19T19:25:36,0.05,Clear,Clear conditions throughout the day.,clear-day,54511099999
5/19/2007,58,20070519085818.plt,bus,116.3254,39.97523333,39.92595,116.2688333,5/19/2007 9:02,5/19/2007 9:49,Saturday,Saturday,9,9,12307.98861,2864,0,80,4.297482058,21.94138563,59.7625,83,0.005199875,0.000324992,0.001218721,"Beijing,China",29.1,13.2,22.7,27.4,13.2,22.3,-0.5,23.19,0,NA,0,NA,NA,NA,NA,18,NA,1007.7,15,15.6,NA,NA,0,NA,2007-05-19T04:56:40,2007-05-19T19:25:36,0.05,Clear,Clear conditions throughout the day.,clear-day,54511099999
5/19/2007,163,20070519065020.plt,walk,116.3389667,39.96663333,39.96736667,116.34505,5/19/2007 6:50,5/19/2007 7:07,Saturday,Saturday,6,7,844.282659,1048,0,27,0.805613224,4.076534998,47.7037037,69,0.017766562,0.005922187,0.010659937,"Beijing,China",29.1,13.2,22.7,27.4,13.2,22.3,-0.5,23.19,0,NA,0,NA,NA,NA,NA,18,NA,1007.7,15,15.6,NA,NA,0,NA,2007-05-19T04:56:40,2007-05-19T19:25:36,0.05,Clear,Clear conditions throughout the day.,clear-day,54511099999
5/19/2007,115,20070519011553.plt,car,116.5943333,39.91126667,39.913,116.5706667,5/19/2007 1:15,5/19/2007 5:07,Saturday,Saturday,1,5,79475.70926,13878,0,180,5.726740831,21.1790977,41.56666667,102,0.001258246,0.00010066,0.000591376,"Beijing,China",29.1,13.2,22.7,27.4,13.2,22.3,-0.5,23.19,0,NA,0,NA,NA,NA,NA,18,NA,1007.7,15,15.6,NA,NA,0,NA,2007-05-19T04:56:40,2007-05-19T19:25:36,0.05,Clear,Clear conditions throughout the day.,clear-day,54511099999
5/19/2007,58,20070519085818.plt,taxi,116.2688,39.9258,39.90046667,116.2773667,5/19/2007 9:50,5/19/2007 10:00,Saturday,Saturday,9,10,3657.573681,591,0,27,6.188787955,34.67793165,58,94,0.006014916,0.000820216,0.002460648,"Beijing,China",29.1,13.2,22.7,27.4,13.2,22.3,-0.5,23.19,0,NA,0,NA,NA,NA,NA,18,NA,1007.7,15,15.6,NA,NA,0,NA,2007-05-19T04:56:40,2007-05-19T19:25:36,0.05,Clear,Clear conditions throughout the day.,clear-day,54511099999
5/20/2007,115,20070520030620.plt,car,116.6071833,39.91203333,39.925,116.6334167,5/20/2007 3:06,5/20/2007 6:20,Sunday,Sunday,3,6,27157.54145,11664,0,55,2.328321455,15.71983036,30.89090909,65,0.001362421,0.000110467,0.001031021,"Beijing,China",26.1,17.7,21.6,26.1,17.7,21.6,8.5,43.79,0.3,NA,4.17,NA,NA,NA,NA,25.2,NA,1005.1,35.4,13.2,NA,NA,0,NA,2007-05-20T04:55:51,2007-05-20T19:26:30,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,54511099999
5/20/2007,115,20070520235944.plt,car,116.60785,39.91191667,39.97585,116.33135,5/20/2007 23:59,5/21/2007 1:27,Sunday,Monday,23,1,37099.0657,5284,0,155,7.021019247,18.18942234,40.58064516,97,0.002318118,0.000188684,0.001024285,"Beijing,China",26.1,17.7,21.6,26.1,17.7,21.6,8.5,43.79,0.3,NA,4.17,NA,NA,NA,NA,25.2,NA,1005.1,35.4,13.2,NA,NA,0,NA,2007-05-20T04:55:51,2007-05-20T19:26:30,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,54511099999
5/20/2007,163,20070520003800.plt,car,116.2134167,40.28783333,40.0292,116.4310333,5/20/2007 8:37,5/20/2007 10:06,Sunday,Sunday,8,10,53107.25376,5315,0,185,9.991957435,23.27914411,73.09189189,135,0.001920642,5.65E-05,0.001506386,"Beijing,China",26.1,17.7,21.6,26.1,17.7,21.6,8.5,43.79,0.3,NA,4.17,NA,NA,NA,NA,25.2,NA,1005.1,35.4,13.2,NA,NA,0,NA,2007-05-20T04:55:51,2007-05-20T19:26:30,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,54511099999
5/20/2007,163,20070520003800.plt,walk,116.3453667,39.96753333,39.96651667,116.3424167,5/20/2007 0:38,5/20/2007 0:48,Sunday,Sunday,0,0,449.7442844,602,0,15,0.747083529,3.227055323,65.53333333,72,0.022234857,0.008893943,0.022234857,"Beijing,China",26.1,17.7,21.6,26.1,17.7,21.6,8.5,43.79,0.3,NA,4.17,NA,NA,NA,NA,25.2,NA,1005.1,35.4,13.2,NA,NA,0,NA,2007-05-20T04:55:51,2007-05-20T19:26:30,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,54511099999
5/20/2007,163,20070520003800.plt,walk,116.1651833,40.29458333,40.2946,116.1651833,5/20/2007 3:11,5/20/2007 7:18,Sunday,Sunday,3,7,4294.149638,14774,0,213,0.290655857,16.12941112,416.7323944,656,0.028177872,0.040054496,0.027479247,"Beijing,China",26.1,17.7,21.6,26.1,17.7,21.6,8.5,43.79,0.3,NA,4.17,NA,NA,NA,NA,25.2,NA,1005.1,35.4,13.2,NA,NA,0,NA,2007-05-20T04:55:51,2007-05-20T19:26:30,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,54511099999
5/20/2007,163,20070520112712.plt,car,116.43295,40.03078333,39.96658333,116.3412333,5/20/2007 11:52,5/20/2007 12:38,Sunday,Sunday,11,12,29589.47241,2764,0,109,10.7053084,17.896288,40.33027523,58,0.001554607,6.76E-05,0.001858769,"Beijing,China",26.1,17.7,21.6,26.1,17.7,21.6,8.5,43.79,0.3,NA,4.17,NA,NA,NA,NA,25.2,NA,1005.1,35.4,13.2,NA,NA,0,NA,2007-05-20T04:55:51,2007-05-20T19:26:30,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,54511099999
5/20/2007,163,20070520112712.plt,walk,116.4310333,40.02978333,40.03078333,116.4326667,5/20/2007 11:27,5/20/2007 11:46,Sunday,Sunday,11,11,322.8397805,1162,0,13,0.277831136,1.138348506,42.30769231,51,0.021682582,0.01858507,0.024780094,"Beijing,China",26.1,17.7,21.6,26.1,17.7,21.6,8.5,43.79,0.3,NA,4.17,NA,NA,NA,NA,25.2,NA,1005.1,35.4,13.2,NA,NA,0,NA,2007-05-20T04:55:51,2007-05-20T19:26:30,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,54511099999
5/20/2007,163,20070520112712.plt,walk,116.3414833,39.96663333,39.9671,116.3451333,5/20/2007 12:39,5/20/2007 12:45,Sunday,Sunday,12,12,386.1503631,386,0,14,1.000389542,8.649011278,66.28571429,88,0.015537989,0.010358659,0.020717318,"Beijing,China",26.1,17.7,21.6,26.1,17.7,21.6,8.5,43.79,0.3,NA,4.17,NA,NA,NA,NA,25.2,NA,1005.1,35.4,13.2,NA,NA,0,NA,2007-05-20T04:55:51,2007-05-20T19:26:30,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,54511099999
5/20/2007,163,20070520003800.plt,car,116.3422667,39.96658333,40.2945,116.1652833,5/20/2007 1:05,5/20/2007 3:09,Sunday,Sunday,1,3,51325.97483,7483,0,159,6.859010401,25.71850264,85.42138365,261,0.001753498,0.000370183,0.001422282,"Beijing,China",26.1,17.7,21.6,26.1,17.7,21.6,8.5,43.79,0.3,NA,4.17,NA,NA,NA,NA,25.2,NA,1005.1,35.4,13.2,NA,NA,0,NA,2007-05-20T04:55:51,2007-05-20T19:26:30,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,54511099999
5/21/2007,58,20070521133026.plt,taxi,116.3372167,40.00976667,40.00523333,116.2763,5/21/2007 14:46,5/21/2007 15:05,Monday,Monday,14,15,8320.627657,1146,0,54,7.260582597,145.9683178,52.81481481,86,0.003605497,0.000240366,0.002884398,"Beijing,China",28.1,14.1,22.4,26.9,14.1,22.1,8.5,45,0,NA,0,NA,NA,NA,NA,14.4,NA,1007.5,24.6,13.8,NA,NA,0,NA,2007-05-21T04:55:04,2007-05-21T19:27:24,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
5/21/2007,58,20070521133026.plt,walk,116.33775,40.01071667,40.01073333,116.33765,5/21/2007 13:36,5/21/2007 14:45,Monday,Monday,13,14,14142.45878,4164,0,69,3.396363779,145.9683178,54.7826087,86,0.002686944,0.000565672,0.002545526,"Beijing,China",28.1,14.1,22.4,26.9,14.1,22.1,8.5,45,0,NA,0,NA,NA,NA,NA,14.4,NA,1007.5,24.6,13.8,NA,NA,0,NA,2007-05-21T04:55:04,2007-05-21T19:27:24,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
5/21/2007,163,20070521003426.plt,bike,116.3448333,39.96693333,39.97506667,116.3307,5/21/2007 0:34,5/21/2007 0:46,Monday,Monday,0,0,2425.44869,736,0,48,3.295446589,21.17925685,73.3125,96,0.013193435,0.00082459,0.011544256,"Beijing,China",28.1,14.1,22.4,26.9,14.1,22.1,8.5,45,0,NA,0,NA,NA,NA,NA,14.4,NA,1007.5,24.6,13.8,NA,NA,0,NA,2007-05-21T04:55:04,2007-05-21T19:27:24,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
5/21/2007,115,20070521103907.plt,car,116.3275,39.98103333,39.91251667,116.6135333,5/21/2007 10:39,5/21/2007 11:31,Monday,Monday,10,11,32120.19153,3135,0,47,10.24567513,18.9417852,44.06382979,57,0.000871726,0,0.00040473,"Beijing,China",28.1,14.1,22.4,26.9,14.1,22.1,8.5,45,0,NA,0,NA,NA,NA,NA,14.4,NA,1007.5,24.6,13.8,NA,NA,0,NA,2007-05-21T04:55:04,2007-05-21T19:27:24,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
5/21/2007,58,20070521133026.plt,taxi,116.3312,39.99586667,40.01033333,116.3375333,5/21/2007 13:30,5/21/2007 13:36,Monday,Monday,13,13,1716.390824,338,0,14,5.07807936,9.538212719,55.42857143,66,0.006408797,0.000582618,0.002330472,"Beijing,China",28.1,14.1,22.4,26.9,14.1,22.1,8.5,45,0,NA,0,NA,NA,NA,NA,14.4,NA,1007.5,24.6,13.8,NA,NA,0,NA,2007-05-21T04:55:04,2007-05-21T19:27:24,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
5/22/2007,115,20070522235236.plt,car,116.6048333,39.91195,39.97581667,116.3318833,5/22/2007 23:52,5/23/2007 1:14,Tuesday,Wednesday,23,1,38895.59096,4925,0,124,7.89758192,22.96901948,49.91129032,108,0.001619721,0.000231389,0.001156943,"Beijing,China",20.1,15.9,18.2,20.1,15.9,18.2,14.9,83.06,35.8,NA,8.33,NA,NA,NA,NA,18,NA,1003.9,87.5,4.8,NA,NA,0,NA,2007-05-22T04:54:19,2007-05-22T19:28:17,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,54511099999
